"evaluation_id","datetime","phasenumber","phasename","mse_mean","mse_std","mse_inverse","mae_mean","mae_std","mae_inverse","r2_mean","r2_std"
eddf9c0a-05a1-497f-96e4-fadb25de431e,2020-06-12 08:06:19,1,Recopilacion,-0.0013318142391457028,1.243014546520623e-05,0.75,-0.008918207419788144,6.29593198576148e-05,0.75,0.8633203693085937,0.0012632641422501965
eddf9c0a-05a1-497f-96e4-fadb25de431e,2020-06-12 08:06:19,2,Diseno,-0.00024827074148214584,6.446421644799616e-06,1.5,-0.0020470452962348643,3.3902521436035695e-05,1.5,0.9866452643878214,0.00027461734085353924
eddf9c0a-05a1-497f-96e4-fadb25de431e,2020-06-12 08:06:19,3,Implantacion,-0.00014702812620510792,5.483172702725434e-06,2.0,-0.0010995735329569329,2.782958606254802e-05,2.0,0.9924993381925284,0.00027800142318809193
eddf9c0a-05a1-497f-96e4-fadb25de431e,2020-06-12 08:06:19,4,Soporte,-5.247730451719807e-07,1.235095472426841e-07,0.25,-8.402448931117936e-06,1.3409647771942642e-06,0.25,0.9999723851565732,4.130805766620099e-06
a5129680-76e3-4843-8981-2fdbae9a0e05,2020-07-01 09:54:04,1,Recopilacion,-0.001331614450668472,1.4270493735091681e-05,0.75,-0.008920220204922022,6.652247673646581e-05,0.75,0.8632282444337198,0.001591200818789833
a5129680-76e3-4843-8981-2fdbae9a0e05,2020-07-01 09:54:04,2,Diseno,-0.0002491431652541999,6.432002600842376e-06,1.5,-0.0020446975761922574,3.217739259994649e-05,1.5,0.9866236530416185,0.00029772372401355235
a5129680-76e3-4843-8981-2fdbae9a0e05,2020-07-01 09:54:04,3,Implantacion,-0.00014786870457786315,5.033977152453721e-06,2.0,-0.0010939066164476255,2.2200996343647208e-05,2.0,0.9925260765446602,0.00032062335884681687
a5129680-76e3-4843-8981-2fdbae9a0e05,2020-07-01 09:54:04,4,Soporte,-5.09488391019067e-07,1.0218057951479775e-07,0.25,-8.619830075260882e-06,1.8034740505813283e-06,0.25,0.9999734479064852,5.665967388674185e-06
03121777-bdb6-4c2e-9656-ff548d91841c,2020-07-01 10:32:05,1,Recopilacion,-0.001331533936309344,1.3445238695498931e-05,0.75,-0.008928400199056776,7.648552281086045e-05,0.75,0.8631731274742325,0.0011848988875428124
03121777-bdb6-4c2e-9656-ff548d91841c,2020-07-01 10:32:05,2,Diseno,-0.0002487625056462394,5.667206345491336e-06,1.5,-0.0020480017711583852,2.7628863628373958e-05,1.5,0.9866081997574112,0.00034293932652388584
03121777-bdb6-4c2e-9656-ff548d91841c,2020-07-01 10:32:05,3,Implantacion,-0.0001475171704036058,5.221056240892831e-06,2.0,-0.0010959005302773174,2.184822879820971e-05,2.0,0.9925772426313106,0.0002330537900173652
03121777-bdb6-4c2e-9656-ff548d91841c,2020-07-01 10:32:05,4,Soporte,-5.026952376481412e-07,9.245994655559579e-08,0.25,-8.375275963224249e-06,1.83092641414664e-06,0.25,0.999973359508292,5.518200658058308e-06
